PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,VariantID,Year
-1.2813403928043112,-0.4431881154275981,-0.09315574103704963,-0.6518756851404054,0.8347698496951192,0.0674030982821801,0.0896121886420039,-0.14728179224062543,-0.0070572690548021235,-0.21305231267593194,,2020
-0.49595689928830516,0.1703965511369775,0.9163879929073734,-0.4149794407535013,-0.5472508678269672,-0.1868333287123192,0.10807847774535817,0.97801648390963,0.1580348666832934,-0.15048021905964756,,2020
-0.4796657936056395,0.18481022700134486,0.9313151908326267,-0.4596770241907487,-0.4406230257033488,-0.10016237289485261,-0.0033289889884259914,0.9287050606641122,0.11344126023412753,-0.03346999273353414,,2020
-0.7016906667830959,0.7266348558861513,-0.4322014057743009,-0.33641135439146586,0.7390767322401953,0.08688695382276845,0.1182371915403511,0.6712962619219427,-0.2264902225495831,-0.0883657336630909,,2020
-0.6961647758565592,1.0163163211108586,0.42180013317644904,-0.15855323293504558,-0.32474371158419607,0.6364449267343311,0.5416278058603651,0.46559497266616007,-0.24147056316107382,-0.20808546357135219,,2020
0.6575649344669324,0.13444185360661878,-0.09342781409502438,-0.0576972576567565,0.0732507920345797,0.0625132569398792,-0.02464259420793414,-0.017480242751625123,-0.10256831453606353,-0.14689804882269572,,2020
0.2396521508490853,-0.4800092202681117,0.008567930726308664,-0.24020048225036708,-0.2773048241811828,-0.2097853794643555,-0.14378503602640957,0.2290739254675214,0.05538302832793972,-0.22024042680610686,,2020
-0.704945476409305,-0.6046566318870044,0.42358530678912676,-0.7175419062056019,0.8497907954101844,-0.10521183589281749,-0.04192557835099895,0.7349658349499383,-0.01515947432839455,0.011498948466637435,,2020
0.02131262759921522,0.2709649622980746,-0.7760671788719068,0.10760150530992911,-0.12549304898686184,0.9102500242197147,0.04695192818834108,0.47838672477473154,0.0952642808467762,-0.28871862295671596,,2020
0.6575649344669324,0.13444185360661878,-0.09342781409502438,-0.0576972576567565,0.0732507920345797,0.0625132569398792,-0.02464259420793414,-0.017480242751625123,-0.10256831453606353,-0.14689804882269572,,2020
0.6575649344669324,0.13444185360661878,-0.09342781409502438,-0.0576972576567565,0.0732507920345797,0.0625132569398792,-0.02464259420793414,-0.017480242751625123,-0.10256831453606353,-0.14689804882269572,,2020
-0.6890013915990537,1.0285108542122023,0.423069801565329,-0.10338958829743863,-0.2991197481494741,0.5039672843233342,0.45391971716403917,-0.2694693377923143,-0.11066359380696932,-0.31552652037582285,,2020
0.09661343728507867,-1.0712656195405312,0.2501985497685962,-0.38702377050919073,0.11545638530508379,0.22535412619833856,0.05967434843145026,-0.0807002894847413,-0.018609472927784417,0.16801919564103973,,2020
-0.031224381667537493,0.8265432281581655,0.8279227196984263,-0.18020391477955924,-0.050244131094538035,0.0664201541923417,0.03675311509614993,-0.10297318971259346,0.20560276037542782,0.08508154882660435,,2020
0.051841255919469385,0.29824688958016504,-0.777463905184774,0.20457139012750794,-0.08566977059381356,0.8045339149026743,-0.03210840954555835,-0.3067373573828274,0.34537712385207975,-0.24350945937998855,,2020
0.09661343728507867,-1.0712656195405312,0.2501985497685962,-0.38702377050919073,0.11545638530508379,0.22535412619833856,0.05967434843145026,-0.0807002894847413,-0.018609472927784417,0.16801919564103973,,2020
-1.3473349391999565,-0.43552714173770257,-0.11581989790630257,-0.7367315474896353,0.5953112656282817,0.005733449130956064,-0.1929177626590863,-0.27177685915575023,-0.37528689464015863,-0.41919409335693447,,2020
0.6575649344669324,0.13444185360661878,-0.09342781409502438,-0.0576972576567565,0.0732507920345797,0.0625132569398792,-0.02464259420793414,-0.017480242751625123,-0.10256831453606353,-0.14689804882269572,,2020
0.7118744749924434,0.12975221747989574,-0.05798341422509921,-0.037281373451775374,0.11299874782341951,-0.07935092664828738,-0.12873960851315078,0.04968314409895766,0.12259602003461303,0.10741892734268013,,2020
-0.4883396276247864,0.6925142808504192,-0.3051360940573399,-0.1400469656557527,0.24775786533708163,0.5311854793011566,0.14300311078842656,-0.08965268108202712,-0.3181334419235452,0.44844542128084824,,2020
0.2776705856919307,-0.499112532259202,0.029085132670980625,-0.17508701460813855,-0.3441847105159615,-0.4383205188699886,-0.136474583597842,0.34554873556362203,0.32514096934778225,-0.08293367696684446,,2020
-0.08148621463828222,0.5858227060966851,0.10882466303381788,-0.3043204188885297,0.912095678485255,-0.5143795420530668,-0.2850147562521163,0.11540184183382082,0.27177908392905586,0.14951408869824503,,2020
-0.00028008520477527227,0.8067661978506959,0.8660335142700988,-0.20159427075454997,-0.02469549026402451,-0.10220556248978155,-0.07599165017149305,0.01424996883707396,0.3114612212949053,0.18674830461078237,,2020
-0.345645885743267,-0.33617868087419744,-0.5538179020257349,-0.14844365915892918,-0.32918933596082656,0.06476592438865145,0.03846855103383035,0.023208903631396802,-0.18673806661137143,-0.396684292118846,,2020
0.7118744749924434,0.12975221747989574,-0.05798341422509921,-0.037281373451775374,0.11299874782341951,-0.07935092664828738,-0.12873960851315078,0.04968314409895766,0.12259602003461303,0.10741892734268013,,2020
0.7118744749924434,0.12975221747989574,-0.05798341422509921,-0.037281373451775374,0.11299874782341951,-0.07935092664828738,-0.12873960851315078,0.04968314409895766,0.12259602003461303,0.10741892734268013,,2020
-0.4883396276247864,0.6925142808504192,-0.3051360940573399,-0.1400469656557527,0.24775786533708163,0.5311854793011566,0.14300311078842656,-0.08965268108202712,-0.3181334419235452,0.44844542128084824,,2020
0.7118744749924434,0.12975221747989574,-0.05798341422509921,-0.037281373451775374,0.11299874782341951,-0.07935092664828738,-0.12873960851315078,0.04968314409895766,0.12259602003461303,0.10741892734268013,,2020
0.680460624974761,0.110423480236344,-0.1073793373145582,-0.012650699723145859,0.09151652811692138,-0.010827402990783028,-0.06363449392609578,0.023045477042632174,-0.03771837301602228,0.010946921633823384,,2020
0.19457667341271834,-0.49111781693832585,-0.1031394887692993,-0.0980248040122815,-0.3428658361321246,-0.35787090581279174,-0.49078863812651824,0.3069373268801323,0.590333937736051,0.47174117389712306,,2020
0.6578690463750778,0.13813712708339795,-0.07207263611127873,-0.04886414520277774,0.10776754350665166,-0.004929108053188548,0.024363154181345846,-0.04510842075474492,0.02698924037442566,0.05489581189300916,,2020
-0.42391233222922925,-0.28991252810998486,-0.5435084042859707,-0.33126135215185043,-0.6649072725215922,-0.08969160539351984,-0.29934843110869125,-0.16804402786776676,-0.4669196527708214,-0.583042915601432,11_47346282_G_A,2020
-0.32344489157680445,-0.3731955129731194,-0.8993034233407448,-0.32073873768592837,-0.6194580356816699,-0.41068105679564937,0.7515391504849652,0.08012302900551892,0.26461986093537443,-0.055152762010362295,,2020
-1.132006179110894,0.07194427286922317,-0.389659598951542,-0.4357693375412693,-0.6434086724573479,-0.06167437875316698,-1.2175645207665249,-0.012497367556828445,-0.5885852758976345,-0.38016785781535034,13_32319233_C_CA,2020
0.322905414562892,-0.5048399908053655,-0.057632809235473835,-0.2124247606678202,-0.24762295567060033,-0.2807075987040053,-0.1269755738735732,0.18245633826204435,0.13695048964653003,-0.050094630455479454,,2020
0.656832107057379,0.15883771585808873,-0.067849231832446,-0.0609575282385245,-0.00872886952334576,-0.08231183678564248,-0.0949033072020625,-0.033039850579662126,-0.04876493659363143,-0.10942493835876083,,2020
